customerID,lifespan_months,Customer_Segmentation,sum_quantity_bought,revenue,Customer_Monetary_Section,Average_Monthly_order,Average_Invoice_Order,count_customer_transactions,Customer_Frequency,country
12750,0,short term customer,73,181.48,standard customer,NULL,181.48,1,one time buyer,Poland
16620,9,loyal customer,58,116.56,standard customer,12.95,58.28,2,occasional buyer,United Kingdom
17642,2,short term customer,388,583.89,standard customer,291.94,291.94,2,occasional buyer,United Kingdom
16685,0,short term customer,218,190.29,standard customer,NULL,95.15,2,occasional buyer,United Kingdom
17198,11,loyal customer,292,595.33,standard customer,54.12,198.44,3,occasional buyer,United Kingdom
12787,6,short term customer,215,412.98,standard customer,68.83,137.66,3,occasional buyer,Netherlands
17521,6,short term customer,319,463.05,standard customer,77.17,154.35,3,occasional buyer,United Kingdom
13279,0,short term customer,67,120.05,standard customer,NULL,120.05,1,one time buyer,United Kingdom
15374,0,short term customer,126,168,standard customer,NULL,168,1,one time buyer,United Kingdom
17800,10,loyal customer,668,1066.06,VIP customer,106.61,118.45,9,frequent buyer,United Kingdom
16384,6,short term customer,150,354.9,standard customer,59.15,177.45,2,occasional buyer,United Kingdom
16098,9,loyal customer,551,1821.81,VIP customer,202.42,260.26,7,frequent buyer,United Kingdom
14740,2,short term customer,301,674.11,standard customer,337.06,224.7,3,occasional buyer,United Kingdom
17094,0,short term customer,74,178.5,standard customer,NULL,178.5,1,one time buyer,United Kingdom
15610,0,short term customer,56,91.66,standard customer,NULL,91.66,1,one time buyer,United Kingdom
17519,11,loyal customer,1055,1591.93,VIP customer,144.72,265.32,6,frequent buyer,United Kingdom
13435,6,short term customer,2058,3694.89,VIP customer,615.82,527.84,7,frequent buyer,United Kingdom
16257,0,short term customer,2,46.95,standard customer,NULL,46.95,1,one time buyer,United Kingdom
14473,6,short term customer,88,234.34,standard customer,39.06,117.17,2,occasional buyer,United Kingdom
14591,6,short term customer,899,874.4,standard customer,145.73,218.6,4,occasional buyer,United Kingdom
14395,12,loyal customer,1163,2569.8,VIP customer,214.15,285.53,9,frequent buyer,United Kingdom
14282,12,loyal customer,1527,1921.25,VIP customer,160.1,128.08,15,frequent buyer,United Kingdom
15976,1,short term customer,209,302.76,standard customer,302.76,151.38,2,occasional buyer,United Kingdom
14045,8,loyal customer,535,1659.75,VIP customer,207.47,414.94,4,occasional buyer,United Kingdom
17418,9,loyal customer,258,410.57,standard customer,45.62,205.28,2,occasional buyer,United Kingdom
12770,0,short term customer,351,838.21,standard customer,NULL,838.21,1,one time buyer,Japan
16240,2,short term customer,903,2595.29,VIP customer,1297.65,1297.65,2,occasional buyer,United Kingdom
15468,0,short term customer,85,282.37,standard customer,NULL,141.19,2,occasional buyer,United Kingdom
12719,2,short term customer,257,485.4,standard customer,242.7,242.7,2,occasional buyer,France
14335,2,short term customer,223,322.31,standard customer,161.16,161.16,2,occasional buyer,Germany
13167,4,short term customer,688,700.21,standard customer,175.05,175.05,4,occasional buyer,United Kingdom
12407,7,loyal customer,1103,1449.49,VIP customer,207.07,289.9,5,occasional buyer,Belgium
15939,8,loyal customer,4476,5790.89,VIP customer,723.86,386.06,15,frequent buyer,United Kingdom
16830,0,short term customer,148,232.71,standard customer,NULL,232.71,1,one time buyer,United Kingdom
16678,9,loyal customer,1855,2532.25,VIP customer,281.36,211.02,12,frequent buyer,United Kingdom
16499,0,short term customer,95,285.05,standard customer,NULL,142.53,2,occasional buyer,United Kingdom
12548,0,short term customer,25,60.4,standard customer,NULL,60.4,1,one time buyer,Spain
12405,0,short term customer,411,1183.81,VIP customer,NULL,1183.81,1,one time buyer,Finland
13370,0,short term customer,195,449.37,standard customer,NULL,449.37,1,one time buyer,United Kingdom
17552,10,loyal customer,473,661.43,standard customer,66.14,165.36,4,occasional buyer,United Kingdom
16989,5,short term customer,633,743.25,standard customer,148.65,123.88,6,frequent buyer,United Kingdom
15866,0,short term customer,78,121.41,standard customer,NULL,121.41,1,one time buyer,United Kingdom
18183,1,short term customer,272,453.52,standard customer,453.52,226.76,2,occasional buyer,United Kingdom
14349,0,short term customer,70,101.99,standard customer,NULL,101.99,1,one time buyer,United Kingdom
15417,0,short term customer,58,83.8,standard customer,NULL,83.8,1,one time buyer,United Kingdom
17480,0,short term customer,172,277.12,standard customer,NULL,277.12,1,one time buyer,United Kingdom
15384,6,short term customer,315,407.39,standard customer,67.9,203.7,2,occasional buyer,United Kingdom
17579,6,short term customer,185,335.01,standard customer,55.84,111.67,3,occasional buyer,United Kingdom
16190,0,short term customer,88,215.08,standard customer,NULL,215.08,1,one time buyer,United Kingdom
16484,0,short term customer,145,315.05,standard customer,NULL,157.53,2,occasional buyer,United Kingdom
14794,11,loyal customer,482,959.86,standard customer,87.26,137.12,7,frequent buyer,United Kingdom
16872,3,short term customer,600,680.02,standard customer,226.67,226.67,3,occasional buyer,United Kingdom
16730,9,loyal customer,565,516.57,standard customer,57.4,172.19,3,occasional buyer,United Kingdom
18037,7,loyal customer,16,62.92,standard customer,8.99,10.49,6,frequent buyer,United Kingdom
15993,2,short term customer,1574,2033.75,VIP customer,1016.88,290.54,7,frequent buyer,United Kingdom
14016,7,loyal customer,1469,2822.31,VIP customer,403.19,705.58,4,occasional buyer,EIRE
17069,11,loyal customer,817,1654.05,VIP customer,150.37,183.78,9,frequent buyer,United Kingdom
14194,10,loyal customer,3558,7701.4,VIP customer,770.14,366.73,21,frequent buyer,United Kingdom
15144,11,loyal customer,1540,3327.78,VIP customer,302.53,195.75,17,frequent buyer,United Kingdom
16056,0,short term customer,263,484.42,standard customer,NULL,484.42,1,one time buyer,United Kingdom
13719,7,loyal customer,476,816.29,standard customer,116.61,163.26,5,occasional buyer,United Kingdom
14355,0,short term customer,62,126.7,standard customer,NULL,126.7,1,one time buyer,United Kingdom
16327,11,loyal customer,1880,2868.93,VIP customer,260.81,478.15,6,frequent buyer,United Kingdom
18088,0,short term customer,76,112.12,standard customer,NULL,112.12,1,one time buyer,United Kingdom
15847,9,loyal customer,399,309.97,standard customer,34.44,154.99,2,occasional buyer,United Kingdom
12565,0,short term customer,44,70.92,standard customer,NULL,70.92,1,one time buyer,Saudi Arabia
17961,11,loyal customer,476,1097.13,VIP customer,99.74,28.13,39,frequent buyer,United Kingdom
16363,0,short term customer,40,94.36,standard customer,NULL,94.36,1,one time buyer,United Kingdom
15935,0,short term customer,31,361.66,standard customer,NULL,180.83,2,occasional buyer,United Kingdom
13856,1,short term customer,372,297.8,standard customer,297.8,99.27,3,occasional buyer,United Kingdom
15857,0,short term customer,134,165.9,standard customer,NULL,165.9,1,one time buyer,United Kingdom
13419,0,short term customer,95,90.7,standard customer,NULL,90.7,1,one time buyer,United Kingdom
12826,12,loyal customer,516,698.27,standard customer,58.19,99.75,7,frequent buyer,United Kingdom
13285,9,loyal customer,785,1122.2,VIP customer,124.69,280.55,4,occasional buyer,United Kingdom
14014,0,short term customer,525,293.7,standard customer,NULL,293.7,1,one time buyer,United Kingdom
12912,2,short term customer,598,1478.7,VIP customer,739.35,295.74,5,occasional buyer,United Kingdom
12429,11,loyal customer,1105,2648.88,VIP customer,240.81,882.96,3,occasional buyer,Denmark
13295,0,short term customer,34,95.6,standard customer,NULL,95.6,1,one time buyer,United Kingdom
14390,11,loyal customer,1641,3504.55,VIP customer,318.6,389.39,9,frequent buyer,United Kingdom
17765,4,short term customer,126,311.96,standard customer,77.99,103.99,3,occasional buyer,United Kingdom
17988,10,loyal customer,38,188.64,standard customer,18.86,26.95,7,frequent buyer,United Kingdom
14247,0,short term customer,40,111.22,standard customer,NULL,111.22,1,one time buyer,United Kingdom
17978,0,short term customer,484,262.97,standard customer,NULL,262.97,1,one time buyer,United Kingdom
14537,0,short term customer,72,193.8,standard customer,NULL,193.8,1,one time buyer,United Kingdom
13854,12,loyal customer,2152,7827.76,VIP customer,652.31,313.11,25,frequent buyer,United Kingdom
17361,8,loyal customer,157,488.2,standard customer,61.02,162.73,3,occasional buyer,United Kingdom
13115,5,short term customer,638,1051.53,VIP customer,210.31,262.88,4,occasional buyer,United Kingdom
17500,0,short term customer,15,1121.5,VIP customer,NULL,373.83,3,occasional buyer,United Kingdom
13827,3,short term customer,98,268.2,standard customer,89.4,89.4,3,occasional buyer,United Kingdom
14346,6,short term customer,415,665.6,standard customer,110.93,332.8,2,occasional buyer,United Kingdom
14066,0,short term customer,33,121.95,standard customer,NULL,121.95,1,one time buyer,United Kingdom
14215,11,loyal customer,774,938.88,standard customer,85.35,156.48,6,frequent buyer,United Kingdom
16019,10,loyal customer,1141,2876.69,VIP customer,287.67,319.63,9,frequent buyer,United Kingdom
17711,9,loyal customer,186,299.3,standard customer,33.26,149.65,2,occasional buyer,United Kingdom
17620,0,short term customer,36,61.04,standard customer,NULL,61.04,1,one time buyer,United Kingdom
14821,0,short term customer,20,48.8,standard customer,NULL,48.8,1,one time buyer,United Kingdom
14135,12,loyal customer,2725,3572.57,VIP customer,297.71,238.17,15,frequent buyer,United Kingdom
15010,0,short term customer,110,231.24,standard customer,NULL,231.24,1,one time buyer,United Kingdom
18066,0,short term customer,88,243,standard customer,NULL,243,1,one time buyer,United Kingdom
16505,0,short term customer,432,627.84,standard customer,NULL,627.84,1,one time buyer,United Kingdom
16449,2,short term customer,277,580.19,standard customer,290.1,290.1,2,occasional buyer,United Kingdom
12667,0,short term customer,231,472.75,standard customer,NULL,472.75,1,one time buyer,Finland
15727,11,loyal customer,2006,3431.4,VIP customer,311.95,490.2,7,frequent buyer,United Kingdom
14108,3,short term customer,328,562.33,standard customer,187.44,281.17,2,occasional buyer,United Kingdom
12481,11,loyal customer,2305,4125.68,VIP customer,375.06,412.57,10,frequent buyer,Germany
15636,6,short term customer,212,609.56,standard customer,101.59,304.78,2,occasional buyer,United Kingdom
13681,4,short term customer,289,690.22,standard customer,172.56,172.56,4,occasional buyer,United Kingdom
13476,3,short term customer,230,761.37,standard customer,253.79,380.69,2,occasional buyer,United Kingdom
14504,7,loyal customer,230,537.28,standard customer,76.75,134.32,4,occasional buyer,United Kingdom
13004,11,loyal customer,3094,3860.49,VIP customer,350.95,214.47,18,frequent buyer,United Kingdom
13754,6,short term customer,214,282.6,standard customer,47.1,141.3,2,occasional buyer,United Kingdom
16011,12,loyal customer,1424,2441.16,VIP customer,203.43,152.57,16,frequent buyer,United Kingdom
13187,0,short term customer,59,172.24,standard customer,NULL,172.24,1,one time buyer,United Kingdom
13812,2,short term customer,281,453.6,standard customer,226.8,151.2,3,occasional buyer,Germany
18233,0,short term customer,4,440,standard customer,NULL,440,1,one time buyer,United Kingdom
17064,9,loyal customer,240,657.05,standard customer,73.01,219.02,3,occasional buyer,United Kingdom
17534,0,short term customer,91,203.56,standard customer,NULL,203.56,1,one time buyer,United Kingdom
16236,0,short term customer,106,277.46,standard customer,NULL,277.46,1,one time buyer,United Kingdom
15312,9,loyal customer,392,715.85,standard customer,79.54,178.96,4,occasional buyer,United Kingdom
16159,0,short term customer,112,181.6,standard customer,NULL,181.6,1,one time buyer,United Kingdom
14428,11,loyal customer,340,1046.9,VIP customer,95.17,209.38,5,occasional buyer,United Kingdom
18075,11,loyal customer,1234,2177.13,VIP customer,197.92,217.71,10,frequent buyer,United Kingdom
13066,0,short term customer,240,398.32,standard customer,NULL,199.16,2,occasional buyer,United Kingdom
14002,0,short term customer,473,313.65,standard customer,NULL,156.82,2,occasional buyer,United Kingdom
17043,8,loyal customer,664,1189.13,VIP customer,148.64,297.28,4,occasional buyer,United Kingdom
18280,0,short term customer,35,147.9,standard customer,NULL,147.9,1,one time buyer,United Kingdom
15114,9,loyal customer,1602,1555.6,VIP customer,172.84,155.56,10,frequent buyer,United Kingdom
15462,3,short term customer,124,174.6,standard customer,58.2,58.2,3,occasional buyer,United Kingdom
15129,8,loyal customer,1434,2963.56,VIP customer,370.45,269.41,11,frequent buyer,United Kingdom
15108,3,short term customer,259,817.85,standard customer,272.62,204.46,4,occasional buyer,European Community
16038,7,loyal customer,166,363.68,standard customer,51.95,121.23,3,occasional buyer,United Kingdom
13898,0,short term customer,81,131.81,standard customer,NULL,131.81,1,one time buyer,United Kingdom
13678,0,short term customer,680,133.44,standard customer,NULL,133.44,1,one time buyer,United Kingdom
15611,10,loyal customer,486,1503.01,VIP customer,150.3,115.62,13,frequent buyer,United Kingdom
15063,0,short term customer,56,370.8,standard customer,NULL,370.8,1,one time buyer,United Kingdom
14046,0,short term customer,386,137.53,standard customer,NULL,137.53,1,one time buyer,United Kingdom
13727,0,short term customer,136,286.78,standard customer,NULL,143.39,2,occasional buyer,United Kingdom
15565,1,short term customer,58,156.66,standard customer,156.66,78.33,2,occasional buyer,United Kingdom
13735,7,loyal customer,736,1958.96,VIP customer,279.85,489.74,4,occasional buyer,United Kingdom
12397,4,short term customer,603,1426.02,VIP customer,356.5,713.01,2,occasional buyer,Belgium
17795,3,short term customer,270,289.38,standard customer,96.46,144.69,2,occasional buyer,United Kingdom
NULL,3,short term customer,405,476.2,standard customer,158.73,158.73,3,occasional buyer,Switzerland
